"UniDiveNum","Squid","DepthOMZ","Temp25m","UIwin","NOI","DayL","Strat","LatN","Hake","Loligo","Myct","SqMonth","SqYear","Distkm","ROV_ID","SquidCount","Effort","PDO","NPGO","LonW","DepthOLZ","tcline","tcstren","tcval","tcoxy","ocline","ocval","ocstren","octemp","date","month"
3404.1,0.9796,512.68,10.994,1869,-0.257,13.569,25,36.75,0,0,60.645,8,2009,3.059,1,1,1.021,0.09,0.9525,-122.104,250.6,22,0.152772255215229,12.0024604400979,5.6133629835121,86,2.48207276823974,0.154639722237318,8.58583081279617,2009-07-31,8
3408.1,2.1201,520.9,11.2155,1657,-0.257,13.397,23,36.75,0,0,6.584,8,2009,3.208,1,5,2.358,0.09,0.9525,-122.099,209.55,22,0.507815264132632,11.4276788455454,5.31083348937234,22,5.6133629835121,0.614689253924037,12.0024604400979,2009-07-31,8
3417.1,44.7799,600.59,11.409,1687,1.42,12.569,21,36.703,0,38.957,224.219,9,2009,2.58,1,89,1.988,0.52,1.3044,-122.049,270.13,22,0.356248456843596,11.7685502921389,5.13915155392933,22,5.31083348937234,0.306535141390524,11.4276788455454,2009-08-31,9
3415.1,54.4,520.9,11.479,1764,1.42,12.647,20,36.704,0,0,11.294,9,2009,3.032,1,136,2.5,0.52,1.3044,-122.054,272.41,22,0.250485288527563,11.471321556023,4.82018866789643,27,4.87173741333156,0.19673858192698,11.1711689375118,2009-08-31,9
3416.1,31.8,524.66,11.3585,1692,1.42,12.607,96,36.745,0,0,56.125,9,2009,3.65,1,53,1.667,0.52,1.3044,-122.101,263.34,22,0.376018842772911,11.4786720724741,4.81605039306026,22,5.21010611729836,0.468299609283064,11.6732966138042,2009-08-31,9
89.3,49.2308,541.395,15.8135,1647,-0.416,11.155,44,36.334,0,0,118.356,10,2009,68.432,3,24,0.487,0.27,1.6302,-122.917,304.73,43,1.16232630409856,13.5845561196887,5.60866784375951,66,4.85264181250175,0.176569790340821,9.58710735175106,2009-09-30,10
88.3,1.2183,542.09,15.882,1602,-0.416,11.192,85,36.335,0,0,0,10,2009,68.44,3,1,0.821,0.27,1.6302,-122.917,294.915,41,0.712343691629647,14.2473626148831,5.47323842720855,97,3.86807836291145,0.183032906586049,9.3439924303468,2009-09-30,10
87.3,0,529.32,15.377,1612,-0.416,11.231,42,36.341,0,0,67.47,10,2009,68.576,3,0,1.496,0.27,1.6302,-122.918,302.75,38,0.724320174308509,14.219621738942,5.51434552221272,22,4.71160471949985,0.365004325800804,15.8706529489634,2009-09-30,10
91.3,22.8278,502.48,14.021,1689,-0.416,11.072,33,36.609,0,0,294.545,10,2009,10.543,3,37,1.621,0.27,1.6302,-122.157,NA,30,0.632828337601001,13.2220274792812,5.01252702019099,29,5.09893116265795,0.359902349467558,13.3745677311452,2009-09-30,10
85.3,0.7059,543.38,14.844,1634,-0.416,11.256,58,36.642,0,0,66.774,10,2009,12.955,3,1,1.417,0.27,1.6302,-122.193,264.38,50,0.729149514919278,12.5560595550529,5.23394743669764,93,3.96499872412217,0.228976738632716,10.6128004114972,2009-09-30,10
90.3,15.9468,518.33,13.9275,1649,-0.416,11.107,36,36.643,0,0,122.39,10,2009,7.584,3,20,1.254,0.27,1.6302,-122.127,288.87,40,0.360404150835074,12.8842566887693,4.77158547286248,35,5.01382917142843,0.2160784326425,13.2904842068578,2009-09-30,10
3428.1,16.3083,538.625,11.5635,2259,-0.416,11.77,29,36.696,0.378,0,101.349,10,2009,1.908,1,67,4.108,0.27,1.6302,-122.047,237.065,26,0.310370338015807,11.4678137741949,5.00364779013653,97,3.22626461716923,0.373800519126551,9.53211684807564,2009-09-30,10
3429.1,1.9433,601.78,10.858,2189,-0.416,11.731,15,36.703,0.667,56.313,102.486,10,2009,2.608,1,4,2.058,0.27,1.6302,-122.049,201.12,22,0.292749349287717,11.3532745944116,4.96407044352603,22,4.82018866789643,0.388774335659213,11.471321556023,2009-09-30,10
105.3,96.9697,516.345,12.414,1156,-3.436,9.674,55,36.069,0,0,62.857,12,2009,25.859,3,40,0.412,0.08,1.7144,-122.297,233.005,51,0.442766072376381,11.5693075683577,4.6324153134079,51,4.6324153134079,0.513318293508139,11.5693075683577,2009-11-30,12
101.3,76.9231,544.17,12.234,1387,-3.436,9.719,72,36.075,0,0,401.311,12,2009,25.428,3,25,0.325,0.08,1.7144,-122.298,NA,66,0.548256999576423,10.9468280327144,4.29894622458339,66,4.29894622458339,0.652383226437742,10.9468280327144,2009-11-30,12
106.3,134.4,531.69,12.6465,1055,-3.436,9.613,85,36.598,297.143,0,764,12,2009,9.762,3,42,0.312,0.08,1.7144,-122.15,320.14,83,0.200785544204608,11.1791335307228,4.20761486797456,85,4.09016606652556,0.257810663514583,11.0880088963128,2009-11-30,12
107.3,96,530.5,12.786,1055,-3.436,9.609,65,36.6,0,0,221.091,12,2009,9.827,3,60,0.625,0.08,1.7144,-122.15,283.81,60,0.329796037176943,12.048612877401,4.96740761322985,68,4.39455160306425,0.339072565745366,11.5200310117863,2009-11-30,12
100.3,80.64,495.25,12.002,1492,-3.436,9.688,62,36.607,0,0,1114.909,12,2009,22.296,3,42,0.521,0.08,1.7144,-122.379,229.18,58,0.345406775832684,11.2770968949251,4.34858649380535,57,4.44425276663608,0.399198217927912,11.3605264633105,2009-11-30,12
102.3,37.8947,535.8,12.1035,1324,-3.436,9.649,82,36.696,0,0,168.312,12,2009,2.165,3,36,0.95,0.08,1.7144,-122.051,273.6,182,0.322002221789677,9.90838945911391,2.72388741597872,79,4.75880732918414,0.348245549086714,11.8047749648744,2009-11-30,12
104.3,5.3731,544.07,12.5235,1264,-3.436,9.633,20,36.701,1.067,66.835,116.403,12,2009,2.341,3,9,1.675,0.08,1.7144,-122.048,275.98,155,0.348896810492995,10.7968780325867,3.4451520605477,152,3.68024960176659,0.338965880342644,11.0384757303127,2009-11-30,12
3602.1,0,487.13,11.8375,879,5.233,9.897,36,36.699,0,14.008,4.784,13,2010,2.664,1,0,2.038,-0.92,0.7325,-122.056,263.59,22,0.134805065029708,11.9056081448571,5.44968343452962,31,5.05679642717143,0.363036987884051,10.6270099611659,2009-12-31,1
3603.1,0,501.39,12.2475,1083,4.645,9.922,39,36.703,72.667,9.199,5.26,14,2010,2.53,1,0,1.992,-0.83,0.9988,-122.047,282.62,34,0.217559127972686,11.581691594494,5.15529305074068,22,4.45558351366075,0.483309104812343,9.93859296702416,2010-01-31,2
3536.1,0.3587,493.57,12.3045,1019,-0.178,11.377,23,36.698,0.491,0,15.901,3,2010,2.148,1,1,2.788,0.44,2.1018,-122.048,225.32,44,0.414442320401725,11.62619128739,4.42935575910595,22,4.96407044352603,0.423852437110985,11.3532745944116,2010-02-28,3
3540.1,0,513.18,12.147,1108,-0.178,11.456,63,36.706,110.588,0,151.698,3,2010,3.108,1,0,1.171,0.44,2.1018,-122.054,275.435,46,0.411871715218813,11.0660441474092,3.95929025680921,68,5.25525225592832,0.20718856489266,12.7675756273202,2010-02-28,3
118.3,0,509.02,12.818,828,-0.178,11.184,60,36.71,0,0,25.846,3,2010,5.355,3,0,1.738,0.44,2.1018,-122.188,246.14,49,0.444087604320069,12.0150294841835,5.25204026537013,53,5.00359593874685,0.275358659296616,11.6155098443908,2010-02-28,3
3543.1,0,514.02,11.93,1198,-0.178,11.695,38,36.713,6.316,0,76.8,3,2010,5.041,1,0,1.758,0.44,2.1018,-122.185,287.38,30,0.25494457998061,11.6098080664969,5.74218824639832,92,4.72095876734493,0.203673661119439,11.7268808045753,2010-02-28,3
3539.1,0,560.01,12.0735,1073,-0.178,11.423,46,36.763,7.805,0,53.731,3,2010,0.295,1,0,1.237,0.44,2.1018,-121.988,243.36,44,0.421592893938827,10.9604072509466,3.93143976142865,45,5.24900051383752,0.493737470234632,12.8172422913324,2010-02-28,3
146.3,0,552.635,11.3115,1568,-1.75,12.58,23,36.702,0,0,51.521,4,2010,2.469,3,0,1.833,0.78,1.4392,-122.048,224.33,22,0.336556981803082,11.5052284215201,5.42475488318833,22,5.42475488318833,0.371267994294909,11.5052284215201,2010-03-31,4
147.3,0.4979,496.84,11.834,1834,-1.75,12.765,28,36.706,0,0,21.176,4,2010,3.068,3,1,2.008,0.78,1.4392,-122.055,246.24,22,0.44528850351263,12.0977166776275,5.64600861278721,91,3.62855084103137,0.29051383592949,10.3569363053165,2010-03-31,4
144.3,0,531.99,10.989,1547,-1.75,12.542,21,36.713,2.956,0,56.508,4,2010,0.3,3,0,1.229,0.78,1.4392,-122.003,260.61,16,0.132373014365438,11.2939013439119,5.33127427674942,122,3.08200415180593,0.281528657184717,9.82655505926564,2010-03-31,4
143.3,0,510.9,10.973,1547,-1.75,12.533,23,36.714,0,4.211,38.969,4,2010,0.19,3,0,2.9,0.78,1.4392,-122.002,223.14,18,0.287997681994012,11.3182908544952,5.37822591411372,90,3.40779619088294,0.269509681771535,9.96121292227382,2010-03-31,4
151.3,0,478.91,11.2365,2184,-1.75,12.846,16,36.742,0,0,142.646,4,2010,3.24,3,0,2.408,0.78,1.4392,-122.093,229.88,26,0.416461074574662,11.2326066147398,4.84187845755393,27,4.72932984882166,0.440114399377899,11.120676027837,2010-03-31,4
148.3,0,491.835,12.1545,1834,-1.75,12.774,37,36.746,465,0,84.156,4,2010,3.406,3,0,0.688,0.78,1.4392,-122.105,235.33,32,0.387585252041323,11.6530003477505,5.25157640789721,32,5.25157640789721,0.32837950044141,11.6530003477505,2010-03-31,4
149.3,0,489.655,12.33,1834,-1.75,12.779,42,36.746,857.143,0,62.804,4,2010,3.406,3,0,0.558,0.78,1.4392,-122.104,235.73,38,0.294869387764159,11.7740455634254,5.35415536555162,70,3.98081955039529,0.279933915809534,10.5268723050839,2010-03-31,4
141.3,0,511.29,11.7505,1521,-1.75,12.497,67,36.747,0,0,239.281,4,2010,3.361,3,0,1.363,0.78,1.4392,-122.106,240.79,65,0.400187102677375,10.7357225274104,3.48859957474697,44,4.70940422523749,0.567418324246265,11.3950593606264,2010-03-31,4
145.3,0,484.06,11.412,1568,-1.75,12.575,24,36.747,36.364,0,313.548,4,2010,3.329,3,0,0.229,0.78,1.4392,-122.104,212.23,22,0.344081366250507,11.5299817254519,5.54902535987082,67,3.77066833677148,0.293130993744012,10.2570234466434,2010-03-31,4
142.3,2.963,559.96,11.069,1521,-1.75,12.506,21,36.748,0,0,133.333,4,2010,3.21,3,2,0.675,0.78,1.4392,-122.105,277.17,22,0.229721981304817,11.183108144645,4.78595112038054,22,4.78595112038054,0.38835170443191,11.183108144645,2010-03-31,4
152.3,0,518.525,10.784,2971,-1.75,13.148,29,36.756,63.529,15.19,97.5,4,2010,1.822,3,0,0.342,0.78,1.4392,-122.079,208.805,37,0.257223367492025,10.2719142094933,3.58730048429248,37,3.58730048429248,0.319254961230712,10.2719142094933,2010-03-31,4
153.3,0,444.045,10.9885,3149,3.498,13.175,44,36.601,0,0,705.542,5,2010,9.805,3,0,0.446,0.62,2.071,-122.149,188.92,42,0.257268260304392,10.3575633330218,3.76275423993726,43,3.65429002254848,0.462437486424375,10.2979199639538,2010-04-30,5
3558.1,0,451.97,10.0515,3243,3.498,13.259,39,36.698,1.041,0,1.352,5,2010,2.319,1,0,1.292,0.62,2.071,-122.051,197.65,37,0.346518378117396,9.6750031643201,2.96544364721509,39,5.00823066982339,0.313760847501372,12.1198110647651,2010-04-30,5
3559.1,0,495.7,10.115,4761,3.498,13.794,38,36.704,6.522,0,25.435,5,2010,2.629,1,0,2.133,0.62,2.071,-122.048,198.34,32,0.583238462404108,9.80726763633591,3.67542716071325,37,4.40962285382683,0.873792378086168,11.5057007500003,2010-04-30,5
3561.1,0,448.7,10.98,4875,3.498,13.94,34,36.713,0,0,0,5,2010,5.072,1,0,3.087,0.62,2.071,-122.187,173.155,31,0.298975757800999,10.6270099611659,5.05679642717143,35,4.83826435123797,0.295728082901005,11.7888544622205,2010-04-30,5
3572.1,0,516.345,9.728,4744,2.772,14.494,22,36.712,0,0,0,6,2010,5.173,1,0,2.267,-0.22,1.5582,-122.184,269.735,22,0.277362813179421,9.93859296702416,4.45558351366075,41,4.91619252074885,0.286601802334711,11.0053003481894,2010-05-31,6
184.3,0,488.965,13.082,3280,0.429,13.213,36,36.549,0,0,232,8,2010,34.013,3,0,0.321,-1.27,1.3294,-122.498,275.88,30,0.799295068855278,12.1725757615499,5.22372599735818,34,5.00975863144065,0.227818590814109,11.4246557693736,2010-07-31,8
179.3,0,481.59,11.453,3213,0.429,13.343,20,36.553,0,0,15.789,8,2010,36.568,3,0,0.554,-1.27,1.3294,-122.543,161.94,18,0.837072788096525,12.5820757613075,4.91589273897378,85,2.87308119462738,0.433365328187752,9.83168140729142,2010-07-31,8
182.3,0,464.45,14.646,3372,0.429,13.25,35,36.553,0,0,280,8,2010,33.14,3,0,0.483,-1.27,1.3294,-122.489,201.265,33,1.44193337380127,12.8511367528125,5.27030678695422,88,2.99653007989977,0.459520931517466,9.47532049851446,2010-07-31,8
183.3,0,454.94,12.7065,3372,0.429,13.246,33,36.599,0,0,340.944,8,2010,21.145,3,0,1.462,-1.27,1.3294,-122.34,226.61,30,0.933450829967014,11.6872320456624,4.50207624993574,29,4.62409569471397,0.4354430170175,11.9445909291632,2010-07-31,8
185.3,0,488.02,12.3345,3195,0.429,13.18,48,36.605,0,0,135.262,8,2010,20.546,3,0,2.267,-1.27,1.3294,-122.34,277.47,36,0.409890337913413,11.5265432578875,4.60084619279941,34,4.77310401061542,0.371107239984729,11.7160660797628,2010-07-31,8
186.3,0,505.11,12.028,3195,0.429,13.168,21,36.606,0,0,6.729,8,2010,20.405,3,0,1.896,-1.27,1.3294,-122.34,184.86,53,0.350619427332717,10.634150126325,3.80393419798275,24,5.15681592841013,0.419515472813125,12.1777358848124,2010-07-31,8
180.3,0,499.11,11.694,3347,0.429,13.317,33,36.705,0.476,0,24.925,8,2010,3.051,3,0,2.487,-1.27,1.3294,-122.054,147.26,28,0.442039019467894,11.3492197140317,3.99564085191718,29,3.81349756688996,0.500992328193149,11.1879444577228,2010-07-31,8
181.3,0,500.01,10.746,3373,0.429,13.292,29,36.705,2.43,0,66.514,8,2010,3.028,3,0,2.058,-1.27,1.3294,-122.053,126.63,24,0.488046303774969,11.3172814301726,4.29569374505022,27,4.00350138285143,0.409723216387241,10.9480152726062,2010-07-31,8
3581.1,0,480.69,11.8565,3266,0.429,13.57,49,36.771,14.257,0,0,8,2010,1.09,1,0,0.613,-1.27,1.3294,-122.082,214.71,34,0.500962557418637,11.2549717665233,4.23377795827107,34,3.16889425218628,0.531936378067864,9.80262946151937,2010-07-31,8
187.3,1.519,478.91,12.791,3107,1.166,13.141,47,36.55,0,0,586.466,9,2010,33.938,3,1,0.658,-1.61,1.2817,-122.498,243.66,39,0.610220410823757,11.3452484434082,4.7311165660276,50,4.13674260552804,0.289355075699809,10.2829605995599,2010-08-31,9
197.3,0,476.24,14.473,1750,1.904,11.667,38,35.672,0,0,193.973,10,2010,81.413,3,0,0.479,-1.06,1.9605,-122.674,NA,31,0.855270110209665,13.4322045213976,4.91397513136621,31,4.91397513136621,0.281147702091821,13.4322045213976,2010-09-30,10
196.3,2.0168,464.45,12.5985,1809,1.904,11.701,40,36.117,0,0,385.714,10,2010,50.329,3,1,0.496,-1.06,1.9605,-122.666,163.83,38,0.554413997578536,11.5058647390803,4.42522433576599,42,3.94635859836554,0.505189208595458,11.0014355517116,2010-09-30,10
198.3,0,483.47,11.5675,1760,1.904,11.569,45,36.59,0,0,434,10,2010,9.785,3,0,0.671,-1.06,1.9605,-122.155,222.095,22,0.613353046315413,11.9696677178925,4.23374206689121,22,4.23374206689121,0.368430005438929,11.9696677178925,2010-09-30,10
195.3,0,528.575,12.361,1904,1.904,11.729,34,36.601,0,0,438.857,10,2010,9.816,3,0,0.35,-1.06,1.9605,-122.148,227.2,40,0.401976419907939,11.4511882728902,4.18914890548868,33,4.58507166116715,0.280706062236735,12.0430420019564,2010-09-30,10
199.3,299.3258,486.09,11.462,1724,1.904,11.535,34,36.7,0,0,807.887,10,2010,5.761,3,111,0.371,-1.06,1.9605,-122.099,189.565,22,0.471876196285607,11.6313106642946,4.47174031699049,27,4.0525160269695,0.411681912101447,11.4229688557269,2010-09-30,10
200.3,0.4888,472.625,11.127,1678,1.904,11.494,20,36.702,0,0,53.182,10,2010,2.434,3,1,2.046,-1.06,1.9605,-122.048,203.4,20,0.699825595048083,11.6343513207438,3.88731595970471,20,3.88731595970471,0.534548851261518,11.6343513207438,2010-09-30,10
216.3,0,495.995,12.923,816,4.024,10.208,33,36.551,0,0,2224.762,11,2010,33.94,3,0,0.55,-0.82,1.4603,-122.5,246.14,76,0.259470267632266,11.0578270146847,3.20449667430498,50,4.63396419982832,0.424400177993248,12.1306929118941,2010-10-31,11
218.3,0,445.14,13.1105,830,4.024,10.148,30,36.551,0,0,200.412,11,2010,33.947,3,0,0.463,-0.82,1.4603,-122.499,176.475,39,0.404613932196849,12.3241668677791,3.83904780666117,38,3.90532254700828,0.274431438709226,12.4204192159173,2010-10-31,11
3600.1,0,500.01,11.645,477,-2.89,9.576,21,36.703,0.69,23.593,85.95,12,2010,2.844,1,0,2.004,-1.21,1.4374,-122.053,248.42,98,0.208265152684708,9.95119270972,2.75555248841829,33,3.49685221554993,0.55436285211132,9.73444917078222,2010-11-30,12
3607.1,0,402.04,11.7825,882,0.887,11.069,35,36.706,13.103,0,4.15,3,2011,2.601,1,0,1.942,-0.69,1.5896,-122.044,201.91,45,0.33832351376874,11.1537013214312,4.80365718262297,34,4.23377795827107,0.551846845417142,11.2549717665233,2011-02-28,3
3616.1,0,515.205,11.8375,728,0.887,11.979,35,36.724,2.051,0,18.462,3,2011,1.293,1,0,0.392,-0.69,1.5896,-122.043,186.14,29,NA,11.3625881478661,5.31094389580914,41,4.67519590699253,NA,11.044012425559,2011-02-28,3
3611.1,0,386.79,11.7685,794,0.887,11.147,55,36.735,26.667,0,11.586,3,2011,3.914,1,0,0.567,-0.69,1.5896,-122.099,NA,49,NA,10.9938217217279,4.81534839886096,32,5.0268252317889,NA,11.4009242218526,2011-02-28,3
3608.1,0,319.745,11.644,878,0.887,11.107,77,36.743,52.562,0,1.03,3,2011,3.87,1,0,0.917,-0.69,1.5896,-122.101,203.105,74,NA,10.3131464862676,3.54345351338302,22,4.79075714664283,NA,11.781739167287,2011-02-28,3
3622.1,0,454.995,9.839,2298,3.593,12.728,22,36.697,0,0,1.045,4,2011,2.365,1,0,3.279,-0.42,1.0822,-122.053,161.25,22,NA,10.1740264992817,4.35490388057672,53,4.55652525554699,NA,10.7378048640511,2011-03-31,4
3621.1,0,458.11,10.039,1644,3.593,12.535,55,36.698,4.444,0,7.717,4,2011,2.183,1,0,1.796,-0.42,1.0822,-122.049,195.27,55,NA,9.5375609304082,3.13440593455394,66,4.06847500571268,NA,10.8282062435891,2011-03-31,4
3619.1,0,452.86,10.374,1609,3.593,12.5,56,36.702,263.133,0,8.675,4,2011,2.465,1,0,0.458,-0.42,1.0822,-122.048,192.835,47,NA,9.86002741286621,3.92094394689054,46,4.5483341498872,NA,10.9510886276815,2011-03-31,4
3629.1,0,455.785,10.341,3605,0.947,13.535,34,36.7,0,0,1.101,5,2011,2.442,1,0,0.617,-0.37,1.7235,-122.051,197.55,37,NA,9.69985047363254,3.52275330456461,32,4.93472795614581,NA,10.9996619350499,2011-04-30,5
238.3,0,504.26,11.582,3781,-0.365,14.39,40,36.702,132.857,0,9.256,6,2011,2.497,3,0,2.104,-0.69,1.5097,-122.048,457.52,30,0.42458088762983,11.0352524829369,3.59204935123157,34,6.16319487105081,2.58399504149098,10.5935853425712,2011-05-31,6
245.3,0,515.355,11.115,4424,-0.365,14.452,15,36.703,1391.351,0,179.556,6,2011,2.394,3,0,0.629,-0.69,1.5097,-122.046,220.065,39,0.474838489550375,10.3860886452966,4.05277183037665,40,3.87802313592882,0.595992371404503,10.2500592035364,2011-05-31,6
242.3,0,479.7,10.782,4380,-0.365,14.434,28,36.751,28.103,0,3.208,6,2011,2.915,3,0,5.213,-0.69,1.5097,-122.105,136.405,22,0.477297344978398,11.2083081413028,4.77233088770295,23,4.63624310487642,0.498597088508656,11.0817708604905,2011-05-31,6
243.3,0,512.035,11.256,4380,-0.365,14.437,21,36.751,670.654,0,36.923,6,2011,2.968,3,0,2.004,-0.69,1.5097,-122.103,197.95,22,0.493114890858571,11.7221904942843,5.54725986247621,22,5.54725986247621,0.536088509161663,11.7221904942843,2011-05-31,6
310.3,0,431.66,12.975,1366,1.716,10.741,36,36.55,1.678,68.257,89.796,11,2011,34.095,3,0,1.346,-2.33,0.9477,-122.501,252.68,32,0.302819377916368,12.0571342847003,5.12726594668806,35,4.97882569069202,0.219923701842145,11.8529789959587,2011-10-31,11
315.3,0,499.51,12.518,1414,1.716,10.632,41,36.607,0,0,0,11,2011,10.977,3,0,0.787,-2.33,0.9477,-122.161,300.86,35,0.553527041027012,11.7640660727742,4.66439141952397,35,4.66439141952397,0.601367240333916,11.7640660727742,2011-10-31,11
311.3,0,505.35,12.513,1392,1.716,10.693,42,36.699,17.62,31.304,25.492,11,2011,2.517,3,0,2.108,-2.33,0.9477,-122.052,285.5,37,0.282410856063182,12.1622290870421,5.06179861505196,38,4.96956231471736,0.345237894867357,12.0869330961423,2011-10-31,11
316.3,0,493.77,11.914,1414,1.716,10.591,32,36.701,21.017,0,53.774,11,2011,2.411,3,0,2.333,-2.33,0.9477,-122.049,247.82,28,0.300619782673162,11.7737429731664,4.4812244075935,26,4.67328817216226,0.389465733261438,11.9191307216753,2011-10-31,11
314.3,0,529.66,11.711,1472,1.716,10.65,15,36.745,0,0,0,11,2011,3.579,3,0,3.008,-2.33,0.9477,-122.097,302.35,25,0.361830024153636,12.0311631615361,4.798807165368,24,4.91544648126012,0.453487888968867,12.1297916228653,2011-10-31,11
312.3,0,522.09,12.6435,1392,1.716,10.683,40,36.746,0,0,0,11,2011,3.609,3,0,1.317,-2.33,0.9477,-122.1,334.115,33,0.39640065337046,12.0075187234043,4.66987109413804,29,5.20997093033013,0.544220582444466,12.3763361512091,2011-10-31,11
319.3,0,511.49,11.6835,1393,1.716,10.55,29,36.748,0,0,0,11,2011,3.322,3,0,1.913,-2.33,0.9477,-122.102,244.35,26,0.2758445067443,11.7088483765175,4.36372307117494,25,4.47208346448957,0.377556940449474,11.7872641964782,2011-10-31,11
313.3,0,536.84,12.1815,1472,1.716,10.66,36,36.749,0,0,0,11,2011,3.182,3,0,4.175,-2.33,0.9477,-122.102,306.41,23,0.309760052020933,12.2053322814347,4.99224927176668,22,5.08109059800335,0.373052400348426,12.2796913218458,2011-10-31,11
317.3,0,487.82,11.141,1414,1.716,10.575,54,36.75,111.628,0,110.955,11,2011,3.097,3,0,0.796,-2.33,0.9477,-122.104,277.27,22,0.287316605638224,11.4273159794085,4.13271913957526,22,4.13271913957526,0.436895709046802,11.4273159794085,2011-10-31,11
318.3,0,499.855,11.886,1393,1.716,10.554,31,36.751,0,0,0,11,2011,2.912,3,0,0.729,-2.33,0.9477,-122.106,238.85,28,0.421783401696356,11.5421326865962,4.18076519406315,26,4.43106428019007,0.544782331061168,11.7952414483601,2011-10-31,11
327.3,0,490.6,12.5235,1262,7.887,9.844,64,35.932,0,0,0,12,2011,80.539,3,0,0.367,-1.79,1.0428,-122.932,NA,64,0.520864340608854,10.9693138056393,4.66549075054569,66,4.44879380434394,0.469748065471496,10.7301717290957,2011-11-30,12
326.3,0,483.37,11.978,1281,7.887,9.851,93,36.073,0,0,121.69,12,2011,24.627,3,0,0.346,-1.79,1.0428,-122.282,268.595,85,0.241223372811622,10.9207810146776,4.25520557034937,83,4.3621663169502,0.233512669556411,11.0310552791261,2011-11-30,12
328.3,0,435.13,12.251,1178,7.887,9.808,63,36.116,0,0,0,12,2011,122.689,3,0,0.4,-1.79,1.0428,-123.548,210.84,60,0.502352007706645,10.9271008936313,5.12971882269562,63,4.92328950151954,0.299945818429493,10.5777604444667,2011-11-30,12
329.3,0,475.25,12.549,1167,7.887,9.77,73,36.332,0,0,0,12,2011,67.152,3,0,0.329,-1.79,1.0428,-122.902,268.45,69,0.666717608816286,11.0013194172992,4.87993366071983,72,4.50089158358636,0.543587214350126,10.5374922964232,2011-11-30,12
330.3,0,492.825,12.5955,1167,7.887,9.761,64,36.363,0,0,0,12,2011,59.376,3,0,1.3,-1.79,1.0428,-122.813,284.41,56,0.675268214031522,11.0998413442886,4.71477916602188,56,4.71477916602188,0.551601716205439,11.0998413442886,2011-11-30,12
325.3,0,475.15,12.561,1258,7.887,9.829,61,36.598,5.714,165.517,183,12,2011,23.051,3,0,0.408,-1.79,1.0428,-122.378,213.27,52,0.518898086963498,11.4922994934759,4.60359440706348,52,4.60359440706348,0.399480882098454,11.4922994934759,2011-11-30,12
331.3,0,506.195,11.751,1176,7.887,9.719,31,36.698,0,0,0,12,2011,6.149,3,0,0.654,-1.79,1.0428,-122.103,248.125,47,0.262073123089548,10.9857012715902,4.32855669612608,49,4.167575108085,0.239940176160894,10.8481360604255,2011-11-30,12
332.3,0,506.64,12.067,1176,7.887,9.713,54,36.712,0,0,0,12,2011,5.111,3,0,1.721,-1.79,1.0428,-122.187,229.23,40,0.334005049508406,11.4999126106685,4.5394008933443,39,4.68222233254114,0.408917611215087,11.6127602495107,2011-11-30,12
